timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
2220.0,-0.03548,0.001147,9.76407,0.0,0.0,0.0
2240.0,-0.02349,0.01092,9.847086,0.0,0.0,0.0
2260.0,0.021307,-0.080195,9.817303,0.0,0.0,0.0
2280.0,0.002521,0.014486,9.863217,0.0,0.0,0.0
2300.0,-0.072213,-0.020689,9.827332,0.0,0.0,0.0
2320.0,-0.055356,0.051658,9.819542,0.0,0.0,0.0
2340.0,0.02963,-0.019983,9.835132,0.0,0.0,0.0
2360.0,0.037397,0.008151,9.814854,0.0,0.0,0.0
2380.0,0.009462,-0.030217,9.801486,0.0,0.0,0.0
2400.0,-0.005338,0.013419,9.841644,0.0,0.0,0.0
2420.0,-0.037049,-0.004375,9.858501,0.0,0.0,0.0
2440.0,-0.026026,-0.028779,9.813731,0.0,0.0,0.0
2460.0,0.029553,0.0004,9.853164,0.0,0.0,0.0
2480.0,0.029988,0.029464,9.826044,0.0,0.0,0.0
2500.0,0.081468,-0.007181,9.736527,0.0,0.0,0.0
2520.0,0.056149,-0.016019,9.810426,0.0,0.0,0.0
2540.0,0.045834,-0.056079,9.762842,0.0,0.0,0.0
2560.0,-0.056045,-0.027795,9.822037,0.0,0.0,0.0
2580.0,0.018347,0.00967,9.757203,0.0,0.0,0.0
2600.0,-0.080854,0.001902,9.790138,0.0,0.0,0.0
2620.0,0.016079,0.024568,9.811488,0.0,0.0,0.0
2640.0,0.026605,0.008022,9.825202,0.0,0.0,0.0
2660.0,-0.024664,-0.006286,9.813537,0.0,0.0,0.0
2680.0,0.028718,-0.013781,9.824891,0.0,0.0,0.0
2700.0,-0.009304,-0.004114,9.835683,0.0,0.0,0.0
2720.0,-0.069757,-0.045377,9.754774,0.0,0.0,0.0
2740.0,-0.081677,-0.023739,9.83288,0.0,0.0,0.0
2760.0,-0.009971,0.006923,9.844773,0.0,0.0,0.0
2780.0,0.046469,-0.00242,9.854026,0.0,0.0,0.0
2800.0,0.003224,-0.029309,9.785846,0.0,0.0,0.0
2820.0,-0.051819,-0.031085,9.794119,0.0,0.0,0.0
2840.0,0.028125,0.060227,9.758274,0.0,0.0,0.0
2860.0,0.013749,-0.036419,9.823264,0.0,0.0,0.0
2880.0,-0.004588,-0.064082,9.83914,0.0,0.0,0.0
2900.0,-0.021175,-0.018687,9.769209,0.0,0.0,0.0
2920.0,-0.0229,0.014976,9.800026,0.0,0.0,0.0
2940.0,0.011503,0.012667,9.852873,0.0,0.0,0.0
2960.0,-0.011998,-0.05169,9.844003,0.0,0.0,0.0
2980.0,-0.011602,0.039011,9.820068,0.0,0.0,0.0
3000.0,0.037467,0.012207,9.874935,0.0,0.0,0.0
3020.0,0.129218,0.023815,9.94746,0.0,0.0,0.0
3040.0,0.107375,0.011245,10.085645,0.0,0.0,0.0
3060.0,0.080403,0.0676,10.170886,0.0,0.0,0.0
3080.0,0.035429,-0.005283,10.278084,0.0,0.0,0.0
3100.0,0.0827,0.061596,10.490545,0.0,0.0,0.0
3120.0,0.142911,0.036284,10.526479,0.0,0.0,0.0
3140.0,0.093036,0.051789,10.596302,0.0,0.0,0.0
3160.0,0.129603,0.036079,10.684781,0.0,0.0,0.0
3180.0,0.066162,0.030057,10.77711,0.0,0.0,0.0
3200.0,0.109727,0.059187,10.708077,0.0,0.0,0.0
3220.0,0.115722,-0.014589,10.697206,0.0,0.0,0.0
3240.0,0.059424,-0.018029,10.651315,0.0,0.0,0.0
3260.0,0.099345,-0.012606,10.652048,0.0,0.0,0.0
3280.0,0.053648,-0.047636,10.56762,0.0,0.0,0.0
3300.0,0.082582,-0.134824,10.488366,0.0,0.0,0.0
3320.0,-0.034799,-0.123867,10.453796,0.0,0.0,0.0
3340.0,0.05046,-0.091079,10.245817,0.0,0.0,0.0
3360.0,-0.100815,-0.073328,10.264303,0.0,0.0,0.0
3380.0,0.001913,-0.057398,10.068585,0.0,0.0,0.0
3400.0,-0.083892,-0.028312,9.922932,0.0,0.0,0.0
3420.0,-0.047557,0.031296,9.796095,0.0,0.0,0.0
3440.0,-0.035427,0.000721,9.680553,0.0,0.0,0.0
3460.0,-0.014745,0.009816,9.486731,0.0,0.0,0.0
3480.0,-0.036317,0.052079,9.442162,0.0,0.0,0.0
3500.0,-0.107983,0.119403,9.282245,0.0,0.0,0.0
3520.0,-0.090783,0.126759,9.161603,0.0,0.0,0.0
3540.0,-0.137821,0.053314,9.101071,0.0,0.0,0.0
3560.0,-0.162364,0.082114,8.993731,0.0,0.0,0.0
3580.0,-0.067628,-0.038605,8.930429,0.0,0.0,0.0
3600.0,-0.16462,-0.002413,8.93126,0.0,0.0,0.0
3620.0,-0.107262,-0.003445,8.901718,0.0,0.0,0.0
3640.0,-0.086974,-0.051446,8.93714,0.0,0.0,0.0
3660.0,-0.061867,-0.022785,8.957285,0.0,0.0,0.0
3680.0,-0.063723,0.018127,8.979885,0.0,0.0,0.0
3700.0,-0.072202,-0.091521,9.010626,0.0,0.0,0.0
3720.0,-0.090971,-0.102421,9.12535,0.0,0.0,0.0
3740.0,-0.020599,-0.069251,9.197506,0.0,0.0,0.0
3760.0,0.015055,-0.038477,9.328405,0.0,0.0,0.0
3780.0,-0.023081,-0.032667,9.460993,0.0,0.0,0.0
3800.0,-0.034687,-0.037066,9.592,0.0,0.0,0.0
3820.0,0.000372,-0.007735,9.665406,0.0,0.0,0.0
3840.0,0.093769,0.050904,9.843032,0.0,0.0,0.0
3860.0,0.073797,-0.056168,9.945917,0.0,0.0,0.0
3880.0,0.063481,0.009063,10.141833,0.0,0.0,0.0
3900.0,0.154683,0.01961,10.210917,0.0,0.0,0.0
3920.0,0.102107,0.125897,10.311004,0.0,0.0,0.0
3940.0,0.109542,0.135694,10.397117,0.0,0.0,0.0
3960.0,0.060659,0.053069,10.523135,0.0,0.0,0.0
3980.0,0.136213,0.066171,10.548984,0.0,0.0,0.0
4000.0,0.125642,0.022107,10.707207,0.0,0.0,0.0
4020.0,0.083025,0.000826,10.713607,0.0,0.0,0.0
4040.0,0.126698,0.017493,10.647583,0.0,0.0,0.0
4060.0,0.111562,-0.055853,10.7063,0.0,0.0,0.0
4080.0,0.033531,-0.023719,10.641089,0.0,0.0,0.0
4100.0,0.027208,-0.030493,10.629452,0.0,0.0,0.0
4120.0,0.037713,-0.015814,10.538763,0.0,0.0,0.0
4140.0,0.046085,-0.06231,10.448723,0.0,0.0,0.0
4160.0,0.046189,-0.089034,10.357165,0.0,0.0,0.0
4180.0,0.061456,-0.099074,10.175464,0.0,0.0,0.0
4200.0,0.053898,0.039939,10.123778,0.0,0.0,0.0
4220.0,-0.086466,-0.042339,9.998476,0.0,0.0,0.0
4240.0,-0.041092,-0.049785,9.894729,0.0,0.0,0.0
4260.0,-0.031073,-0.041488,9.763328,0.0,0.0,0.0
4280.0,0.008549,0.037491,9.593,0.0,0.0,0.0
4300.0,-0.080693,0.070821,9.414764,0.0,0.0,0.0
4320.0,-0.080678,0.048987,9.418063,0.0,0.0,0.0
4340.0,-0.101275,0.128739,9.203097,0.0,0.0,0.0
4360.0,-0.081212,0.082901,9.112472,0.0,0.0,0.0
4380.0,-0.099835,0.109044,9.047781,0.0,0.0,0.0
4400.0,-0.167133,0.054862,8.960721,0.0,0.0,0.0
4420.0,-0.119318,0.036485,8.884283,0.0,0.0,0.0
4440.0,-0.160869,0.036525,8.89694,0.0,0.0,0.0
4460.0,-0.188704,0.02566,8.916254,0.0,0.0,0.0
4480.0,-0.116296,-0.069197,8.947886,0.0,0.0,0.0
4500.0,-0.069382,0.041071,8.965406,0.0,0.0,0.0
4520.0,-0.056487,-0.063555,9.03078,0.0,0.0,0.0
4540.0,-0.035036,-0.024085,9.053698,0.0,0.0,0.0
4560.0,-0.057719,-0.088717,9.18605,0.0,0.0,0.0
4580.0,0.025362,-0.085567,9.244646,0.0,0.0,0.0
4600.0,-7.5e-05,-0.069393,9.406394,0.0,0.0,0.0
4620.0,-0.073615,-0.075523,9.469087,0.0,0.0,0.0
4640.0,-0.059869,-0.061906,9.594881,0.0,0.0,0.0
4660.0,0.029967,0.031728,9.752853,0.0,0.0,0.0
4680.0,0.01575,0.012386,9.933697,0.0,0.0,0.0
4700.0,0.031316,0.002816,10.05002,0.0,0.0,0.0
4720.0,0.06988,0.074524,10.158409,0.0,0.0,0.0
4740.0,0.11259,0.028129,10.278884,0.0,0.0,0.0
4760.0,0.089058,0.028485,10.334279,0.0,0.0,0.0
4780.0,0.126644,0.05903,10.449696,0.0,0.0,0.0
4800.0,0.103158,0.104628,10.486719,0.0,0.0,0.0
4820.0,0.055606,0.0208,10.681508,0.0,0.0,0.0
4840.0,0.116892,0.063117,10.635588,0.0,0.0,0.0
4860.0,0.064402,0.031821,10.70294,0.0,0.0,0.0
4880.0,0.117025,-0.011992,10.715746,0.0,0.0,0.0
4900.0,0.095366,0.000717,10.718954,0.0,0.0,0.0
4920.0,0.023111,-0.123848,10.690403,0.0,0.0,0.0
4940.0,0.109539,-0.095525,10.535618,0.0,0.0,0.0
4960.0,0.058056,-0.036434,10.590976,0.0,0.0,0.0
4980.0,0.058041,-0.085004,10.407775,0.0,0.0,0.0
5000.0,0.024846,-0.07895,10.300129,0.0,0.0,0.0
5020.0,0.08007,0.003704,10.260034,0.0,0.0,0.0
5040.0,-0.040136,-0.013845,10.117886,0.0,0.0,0.0
5060.0,-0.008509,0.018924,9.986409,0.0,0.0,0.0
5080.0,-0.013644,0.018674,9.841195,0.0,0.0,0.0
5100.0,-0.116619,0.020832,9.674383,0.0,0.0,0.0
5120.0,-0.112406,0.096676,9.621508,0.0,0.0,0.0
5140.0,-0.031924,0.063239,9.480984,0.0,0.0,0.0
5160.0,-0.089155,0.072995,9.276624,0.0,0.0,0.0
5180.0,-0.083729,0.073654,9.161646,0.0,0.0,0.0
5200.0,-0.105247,0.067934,9.176103,0.0,0.0,0.0
5220.0,-0.075641,0.063926,9.043584,0.0,0.0,0.0
5240.0,-0.106447,0.043489,8.936196,0.0,0.0,0.0
5260.0,-0.111886,0.006976,8.88842,0.0,0.0,0.0
5280.0,-0.084892,0.026296,8.847595,0.0,0.0,0.0
5300.0,-0.100931,0.025826,8.945499,0.0,0.0,0.0
5320.0,-0.052393,-0.028473,8.897532,0.0,0.0,0.0
5340.0,-0.115882,-0.035892,8.979029,0.0,0.0,0.0
5360.0,-0.020782,-0.023243,9.018857,0.0,0.0,0.0
5380.0,-0.095777,-0.081126,9.106594,0.0,0.0,0.0
5400.0,-0.04451,-0.092084,9.199409,0.0,0.0,0.0
5420.0,-0.039432,-0.089254,9.307009,0.0,0.0,0.0
5440.0,-0.019725,-0.048069,9.422808,0.0,0.0,0.0
5460.0,-0.029269,-0.057687,9.589635,0.0,0.0,0.0
5480.0,-0.014037,-0.09547,9.606282,0.0,0.0,0.0
5500.0,0.043076,0.001082,9.802534,0.0,0.0,0.0
5520.0,0.09902,-0.072162,9.955711,0.0,0.0,0.0
5540.0,0.124357,0.001371,10.060694,0.0,0.0,0.0
5560.0,0.054957,0.025311,10.188635,0.0,0.0,0.0
5580.0,0.141026,0.13158,10.305434,0.0,0.0,0.0
5600.0,0.165431,0.073103,10.484122,0.0,0.0,0.0
5620.0,0.100936,0.074545,10.527101,0.0,0.0,0.0
5640.0,0.218544,0.091537,10.565061,0.0,0.0,0.0
5660.0,0.141847,0.035289,10.630405,0.0,0.0,0.0
5680.0,0.137931,0.030923,10.695941,0.0,0.0,0.0
5700.0,0.102409,0.020804,10.719748,0.0,0.0,0.0
5720.0,0.027601,0.010728,10.6688,0.0,0.0,0.0
5740.0,0.036226,-0.035134,10.684058,0.0,0.0,0.0
5760.0,0.051777,-0.021505,10.592243,0.0,0.0,0.0
5780.0,0.049423,-0.083996,10.576793,0.0,0.0,0.0
5800.0,0.059598,-0.106001,10.525462,0.0,0.0,0.0
5820.0,0.037084,-0.137758,10.33751,0.0,0.0,0.0
5840.0,0.018697,-0.073631,10.294785,0.0,0.0,0.0
5860.0,0.001964,-0.046412,10.212756,0.0,0.0,0.0
5880.0,-0.052197,-0.078832,10.01404,0.0,0.0,0.0
5900.0,-0.019146,0.025667,9.904353,0.0,0.0,0.0
5920.0,-0.132103,-0.056022,9.754877,0.0,0.0,0.0
5940.0,-0.078339,0.010521,9.65048,0.0,0.0,0.0
5960.0,-0.082669,0.080498,9.49414,0.0,0.0,0.0
5980.0,-0.11325,0.075537,9.339281,0.0,0.0,0.0
6000.0,-0.078855,0.072065,9.272483,0.0,0.0,0.0
6020.0,-0.044231,0.050217,9.246375,0.0,0.0,0.0
6040.0,-0.112772,0.024318,9.087687,0.0,0.0,0.0
6060.0,-0.145231,0.033491,9.026484,0.0,0.0,0.0
6080.0,-0.088356,0.023418,8.992518,0.0,0.0,0.0
6100.0,-0.065081,0.076776,8.941121,0.0,0.0,0.0
6120.0,-0.053269,-0.060404,8.896163,0.0,0.0,0.0
6140.0,-0.124438,-0.011975,8.892399,0.0,0.0,0.0
6160.0,-0.090876,0.029615,8.931866,0.0,0.0,0.0
6180.0,-0.059615,-0.06123,8.985583,0.0,0.0,0.0
6200.0,-0.061243,-0.049456,9.087541,0.0,0.0,0.0
6220.0,0.010244,-0.060477,9.148458,0.0,0.0,0.0
6240.0,-0.07258,-0.074117,9.25721,0.0,0.0,0.0
6260.0,0.013858,-0.05695,9.365017,0.0,0.0,0.0
6280.0,0.016947,-0.009852,9.464541,0.0,0.0,0.0
6300.0,0.003548,-0.022932,9.480258,0.0,0.0,0.0
6320.0,0.045262,-0.142074,9.656003,0.0,0.0,0.0
6340.0,0.062814,0.02394,9.811185,0.0,0.0,0.0
6360.0,0.036152,0.076148,9.969448,0.0,0.0,0.0
6380.0,0.152266,0.046521,10.13111,0.0,0.0,0.0
6400.0,0.141368,0.065378,10.205146,0.0,0.0,0.0
6420.0,0.090026,0.068261,10.306021,0.0,0.0,0.0
6440.0,0.091871,0.045972,10.487281,0.0,0.0,0.0
6460.0,0.106708,0.057997,10.537639,0.0,0.0,0.0
6480.0,0.115582,0.079301,10.576117,0.0,0.0,0.0
6500.0,0.071147,0.080984,10.648169,0.0,0.0,0.0
6520.0,0.055401,0.038641,10.710885,0.0,0.0,0.0
6540.0,0.04642,0.009841,10.732324,0.0,0.0,0.0
6560.0,0.105834,0.002467,10.648916,0.0,0.0,0.0
6580.0,0.094948,-0.049932,10.652422,0.0,0.0,0.0
6600.0,0.10257,-0.003702,10.683797,0.0,0.0,0.0
6620.0,0.105221,-0.070446,10.566532,0.0,0.0,0.0
6640.0,0.0718,-0.06748,10.474989,0.0,0.0,0.0
6660.0,0.058531,-0.072438,10.346047,0.0,0.0,0.0
6680.0,-0.000743,-0.040466,10.260016,0.0,0.0,0.0
6700.0,0.009423,-0.025835,10.124843,0.0,0.0,0.0
6720.0,0.007792,-0.018213,9.965275,0.0,0.0,0.0
6740.0,0.016036,-0.028342,9.816516,0.0,0.0,0.0
6760.0,-0.086007,-0.02492,9.740682,0.0,0.0,0.0
6780.0,-0.07288,0.019683,9.626496,0.0,0.0,0.0
6800.0,-0.063827,0.060349,9.489682,0.0,0.0,0.0
6820.0,-0.064867,-0.011125,9.340634,0.0,0.0,0.0
6840.0,-0.171487,0.071625,9.241566,0.0,0.0,0.0
6860.0,-0.065173,0.113289,9.149985,0.0,0.0,0.0
6880.0,-0.123556,0.083586,9.040637,0.0,0.0,0.0
6900.0,-0.107963,0.089992,8.972784,0.0,0.0,0.0
6920.0,-0.079137,0.063049,8.910563,0.0,0.0,0.0
6940.0,-0.070235,0.044102,8.918802,0.0,0.0,0.0
6960.0,-0.12562,-0.031882,8.887903,0.0,0.0,0.0
6980.0,-0.072319,-0.056555,8.933946,0.0,0.0,0.0
7000.0,-0.125071,-0.049463,8.954537,0.0,0.0,0.0
7020.0,0.015523,-0.105919,9.053713,0.0,0.0,0.0
7040.0,-0.051669,-0.053504,9.076087,0.0,0.0,0.0
7060.0,-0.026914,-0.077328,9.209264,0.0,0.0,0.0
7080.0,-0.043057,-0.029879,9.23696,0.0,0.0,0.0
7100.0,-0.013176,-0.09831,9.388998,0.0,0.0,0.0
7120.0,0.055777,-0.049295,9.48958,0.0,0.0,0.0
7140.0,-0.017668,-0.036204,9.571163,0.0,0.0,0.0
7160.0,0.005055,0.000711,9.807596,0.0,0.0,0.0
7180.0,0.150151,-0.006151,9.947211,0.0,0.0,0.0
7200.0,0.074006,0.029393,10.045612,0.0,0.0,0.0
7220.0,0.079801,0.055726,10.144595,0.0,0.0,0.0
7240.0,0.039098,0.01033,10.302171,0.0,0.0,0.0
7260.0,0.086747,0.050178,10.389298,0.0,0.0,0.0
7280.0,0.130466,0.077626,10.462514,0.0,0.0,0.0
7300.0,0.149445,0.120419,10.583855,0.0,0.0,0.0
7320.0,0.142067,0.09657,10.669921,0.0,0.0,0.0
7340.0,0.128495,0.057203,10.693682,0.0,0.0,0.0
7360.0,0.065179,0.040673,10.653447,0.0,0.0,0.0
7380.0,0.070008,0.040201,10.735418,0.0,0.0,0.0
7400.0,0.141891,-0.036014,10.65038,0.0,0.0,0.0
7420.0,0.071391,-0.041623,10.658106,0.0,0.0,0.0
7440.0,0.107648,-0.072447,10.613033,0.0,0.0,0.0
7460.0,0.019987,-0.053252,10.528169,0.0,0.0,0.0
7480.0,0.013727,-0.080248,10.432589,0.0,0.0,0.0
7500.0,0.014989,-0.006479,10.332211,0.0,0.0,0.0
7520.0,-0.000172,-0.132187,10.188975,0.0,0.0,0.0
7540.0,-0.017114,-0.067776,10.143859,0.0,0.0,0.0
7560.0,-0.02977,0.020281,9.96633,0.0,0.0,0.0
7580.0,-0.038241,-0.006725,9.8294,0.0,0.0,0.0
7600.0,0.005965,-0.063281,9.623796,0.0,0.0,0.0
7620.0,-0.086623,0.038321,9.585147,0.0,0.0,0.0
7640.0,-0.062938,0.040857,9.469379,0.0,0.0,0.0
7660.0,-0.05352,0.072339,9.348588,0.0,0.0,0.0
7680.0,-0.088081,0.051888,9.231663,0.0,0.0,0.0
7700.0,-0.099583,0.070772,9.164741,0.0,0.0,0.0
7720.0,-0.192719,0.013906,8.993329,0.0,0.0,0.0
7740.0,-0.120708,0.04168,8.921324,0.0,0.0,0.0
7760.0,-0.14108,0.00296,9.018191,0.0,0.0,0.0
7780.0,-0.039724,-0.00181,8.897404,0.0,0.0,0.0
7800.0,-0.13686,-0.075809,8.904335,0.0,0.0,0.0
7820.0,-0.123222,-0.032805,8.871101,0.0,0.0,0.0
7840.0,-0.104621,-0.042751,8.978571,0.0,0.0,0.0
7860.0,-0.051227,-0.107959,9.053399,0.0,0.0,0.0
7880.0,-0.080238,-0.047807,9.098618,0.0,0.0,0.0
7900.0,-0.08561,-0.082925,9.203345,0.0,0.0,0.0
7920.0,-0.00034,-0.072206,9.34972,0.0,0.0,0.0
7940.0,0.029607,-0.065596,9.4395,0.0,0.0,0.0
7960.0,0.078294,0.027774,9.496333,0.0,0.0,0.0
7980.0,-0.005792,0.030585,9.634407,0.0,0.0,0.0
8000.0,-0.004232,-0.017017,9.821358,0.0,0.0,0.0
8020.0,0.05294,-0.001383,9.918256,0.0,0.0,0.0
8040.0,0.044775,0.010061,10.153845,0.0,0.0,0.0
8060.0,0.091721,0.087649,10.182936,0.0,0.0,0.0
8080.0,0.084556,0.042297,10.224382,0.0,0.0,0.0
8100.0,0.050523,0.008486,10.344,0.0,0.0,0.0
8120.0,0.062364,0.116331,10.512754,0.0,0.0,0.0
8140.0,0.152454,0.076126,10.617205,0.0,0.0,0.0
8160.0,0.0764,0.066291,10.673051,0.0,0.0,0.0
8180.0,0.085947,0.049419,10.706008,0.0,0.0,0.0
8200.0,0.082685,-0.030273,10.66343,0.0,0.0,0.0
8220.0,0.098423,-0.001156,10.675432,0.0,0.0,0.0
8240.0,0.087637,-0.013121,10.702755,0.0,0.0,0.0
8260.0,0.130365,-0.005896,10.604174,0.0,0.0,0.0
8280.0,0.122592,-0.082109,10.614995,0.0,0.0,0.0
8300.0,0.052218,-0.08515,10.436843,0.0,0.0,0.0
8320.0,0.028874,-0.126118,10.439916,0.0,0.0,0.0
8340.0,0.072216,-0.093789,10.308974,0.0,0.0,0.0
8360.0,-0.022445,-0.076303,10.206695,0.0,0.0,0.0
8380.0,-0.014657,0.023075,10.035429,0.0,0.0,0.0
8400.0,0.005719,-0.014496,9.947302,0.0,0.0,0.0
8420.0,-0.060194,0.001883,9.77999,0.0,0.0,0.0
8440.0,-0.08808,0.047987,9.671888,0.0,0.0,0.0
8460.0,-0.050984,0.097565,9.568528,0.0,0.0,0.0
