timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
2220.0,-0.03548,0.001147,9.76407,0.0,0.0,0.0
2240.0,-0.02349,0.01092,9.847086,0.0,0.0,0.0
2260.0,0.021307,-0.080195,9.817303,0.0,0.0,0.0
2280.0,0.002521,0.014486,9.863217,0.0,0.0,0.0
2300.0,-0.072213,-0.020689,9.827332,0.0,0.0,0.0
2320.0,-0.055356,0.051658,9.819542,0.0,0.0,0.0
2340.0,0.02963,-0.019983,9.835132,0.0,0.0,0.0
2360.0,0.037397,0.008151,9.814854,0.0,0.0,0.0
2380.0,0.009462,-0.030217,9.801486,0.0,0.0,0.0
2400.0,-0.005338,0.013419,9.841644,0.0,0.0,0.0
2420.0,-0.037049,-0.004375,9.858501,0.0,0.0,0.0
2440.0,-0.026026,-0.028779,9.813731,0.0,0.0,0.0
2460.0,0.029553,0.0004,9.853164,0.0,0.0,0.0
2480.0,0.029988,0.029464,9.826044,0.0,0.0,0.0
2500.0,0.081468,-0.007181,9.736527,0.0,0.0,0.0
2520.0,0.056149,-0.016019,9.810426,0.0,0.0,0.0
2540.0,0.045834,-0.056079,9.762842,0.0,0.0,0.0
2560.0,-0.056045,-0.027795,9.822037,0.0,0.0,0.0
2580.0,0.018347,0.00967,9.757203,0.0,0.0,0.0
2600.0,-0.080854,0.001902,9.790138,0.0,0.0,0.0
2620.0,0.016079,0.024568,9.811488,0.0,0.0,0.0
2640.0,0.026605,0.008022,9.825202,0.0,0.0,0.0
2660.0,-0.024664,-0.006286,9.813537,0.0,0.0,0.0
2680.0,0.028718,-0.013781,9.824891,0.0,0.0,0.0
2700.0,-0.009304,-0.004114,9.835683,0.0,0.0,0.0
2720.0,-0.069757,-0.045377,9.754774,0.0,0.0,0.0
2740.0,-0.081677,-0.023739,9.83288,0.0,0.0,0.0
2760.0,-0.009971,0.006923,9.844773,0.0,0.0,0.0
2780.0,0.046469,-0.00242,9.854026,0.0,0.0,0.0
2800.0,0.003224,-0.029309,9.785846,0.0,0.0,0.0
2820.0,-0.051819,-0.031085,9.794119,0.0,0.0,0.0
2840.0,0.028125,0.060227,9.758274,0.0,0.0,0.0
2860.0,0.013749,-0.036419,9.823264,0.0,0.0,0.0
2880.0,-0.004588,-0.064082,9.83914,0.0,0.0,0.0
2900.0,-0.021175,-0.018687,9.769209,0.0,0.0,0.0
2920.0,-0.0229,0.014976,9.800026,0.0,0.0,0.0
2940.0,0.011503,0.012667,9.852873,0.0,0.0,0.0
2960.0,-0.011998,-0.05169,9.844003,0.0,0.0,0.0
2980.0,-0.011602,0.039011,9.820068,0.0,0.0,0.0
3000.0,-0.00459,0.012207,9.874935,0.0,0.0,0.0
3020.0,0.072694,0.002428,9.812257,0.0,0.0,0.0
3040.0,0.037668,-0.029598,9.818307,0.0,0.0,0.0
3060.0,-0.000905,0.010987,9.777482,0.0,0.0,0.0
3080.0,-0.055635,-0.072554,9.767542,0.0,0.0,0.0
3100.0,-0.016054,-0.010262,9.874453,0.0,0.0,0.0
3120.0,0.03871,-0.033673,9.81882,0.0,0.0,0.0
3140.0,-0.014248,-0.009953,9.813136,0.0,0.0,0.0
3160.0,0.021671,-0.011874,9.843885,0.0,0.0,0.0
3180.0,-0.039968,0.000222,9.897569,0.0,0.0,0.0
3200.0,0.007808,0.050163,9.809853,0.0,0.0,0.0
3220.0,0.020327,-0.001987,9.800686,0.0,0.0,0.0
3240.0,-0.027282,0.015061,9.776846,0.0,0.0,0.0
3260.0,0.023295,0.037985,9.819479,0.0,0.0,0.0
3280.0,-0.010019,0.015889,9.795846,0.0,0.0,0.0
3300.0,0.032744,-0.064099,9.794904,0.0,0.0,0.0
3320.0,-0.069678,-0.052327,9.854385,0.0,0.0,0.0
3340.0,0.031331,-0.025182,9.754062,0.0,0.0,0.0
3360.0,-0.103759,-0.019022,9.891365,0.0,0.0,0.0
3380.0,0.015221,-0.019585,9.822928,0.0,0.0,0.0
3400.0,-0.054634,-0.010406,9.810132,0.0,0.0,0.0
3420.0,-0.003014,0.027678,9.818713,0.0,0.0,0.0
3440.0,0.023391,-0.024093,9.838074,0.0,0.0,0.0
3460.0,0.057013,-0.033955,9.775581,0.0,0.0,0.0
3480.0,0.046752,-0.006697,9.855784,0.0,0.0,0.0
3500.0,-0.015489,0.050927,9.811252,0.0,0.0,0.0
3520.0,0.009038,0.054765,9.793988,0.0,0.0,0.0
3540.0,-0.032939,-0.0157,9.822482,0.0,0.0,0.0
3560.0,-0.054802,0.022311,9.787793,0.0,0.0,0.0
3580.0,0.040173,-0.083799,9.77912,0.0,0.0,0.0
3600.0,-0.059026,-0.028918,9.815318,0.0,0.0,0.0
3620.0,-0.006273,-0.008868,9.801079,0.0,0.0,0.0
3640.0,0.007119,-0.035299,9.83139,0.0,0.0,0.0
3660.0,0.023193,0.013476,9.826129,0.0,0.0,0.0
3680.0,0.010375,0.071228,9.803602,0.0,0.0,0.0
3700.0,-0.010748,-0.026373,9.770521,0.0,0.0,0.0
3720.0,-0.043557,-0.031108,9.804176,0.0,0.0,0.0
3740.0,0.0117,0.00179,9.779856,0.0,0.0,0.0
3760.0,0.031506,0.025879,9.801062,0.0,0.0,0.0
3780.0,-0.022852,0.019195,9.813229,0.0,0.0,0.0
3800.0,-0.050684,-0.002379,9.815821,0.0,0.0,0.0
3820.0,-0.031489,0.006645,9.755731,0.0,0.0,0.0
3840.0,0.046767,0.043678,9.797812,0.0,0.0,0.0
3860.0,0.012721,-0.084347,9.766178,0.0,0.0,0.0
3880.0,-0.010282,-0.037525,9.831654,0.0,0.0,0.0
3900.0,0.069905,-0.041182,9.777339,0.0,0.0,0.0
3920.0,0.008241,0.056389,9.763867,0.0,0.0,0.0
3940.0,0.008716,0.063745,9.748838,0.0,0.0,0.0
3960.0,-0.044837,-0.014826,9.788429,0.0,0.0,0.0
3980.0,0.028441,0.008458,9.744526,0.0,0.0,0.0
4000.0,0.018039,-0.020214,9.851256,0.0,0.0,0.0
4020.0,-0.021966,-0.022282,9.82559,0.0,0.0,0.0
4040.0,0.026702,0.015683,9.747654,0.0,0.0,0.0
4060.0,0.018831,-0.036201,9.814885,0.0,0.0,0.0
4080.0,-0.049831,0.015621,9.778419,0.0,0.0,0.0
4100.0,-0.044892,0.024984,9.815108,0.0,0.0,0.0
4120.0,-0.021489,0.050791,9.791227,0.0,0.0,0.0
4140.0,0.001124,0.009412,9.784962,0.0,0.0,0.0
4160.0,0.01649,-0.018671,9.792243,0.0,0.0,0.0
4180.0,0.047692,-0.036421,9.722203,0.0,0.0,0.0
4200.0,0.056383,0.089226,9.792466,0.0,0.0,0.0
4220.0,-0.067789,-0.010867,9.796632,0.0,0.0,0.0
4240.0,-0.006647,-0.038969,9.826935,0.0,0.0,0.0
4260.0,0.018358,-0.052304,9.831122,0.0,0.0,0.0
4280.0,0.071844,0.006019,9.794844,0.0,0.0,0.0
4300.0,-0.00497,0.021534,9.746076,0.0,0.0,0.0
4320.0,0.005754,-0.013666,9.871324,0.0,0.0,0.0
4340.0,-0.006096,0.058376,9.768019,0.0,0.0,0.0
4360.0,0.020554,0.011179,9.776233,0.0,0.0,0.0
4380.0,0.006209,0.042438,9.795317,0.0,0.0,0.0
4400.0,-0.059219,-0.000615,9.775065,0.0,0.0,0.0
4420.0,-0.011982,-0.002856,9.746952,0.0,0.0,0.0
4440.0,-0.056548,0.016872,9.788355,0.0,0.0,0.0
4460.0,-0.089766,0.02747,9.816183,0.0,0.0,0.0
4480.0,-0.024986,-0.046089,9.835903,0.0,0.0,0.0
4500.0,0.012227,0.083391,9.821357,0.0,0.0,0.0
4520.0,0.01357,-0.005842,9.835237,0.0,0.0,0.0
4540.0,0.021878,0.04381,9.788404,0.0,0.0,0.0
4560.0,-0.015239,-0.016769,9.834328,0.0,0.0,0.0
4580.0,0.052443,-0.016059,9.791783,0.0,0.0,0.0
4600.0,0.010993,-0.008602,9.839972,0.0,0.0,0.0
4620.0,-0.078812,-0.028935,9.779265,0.0,0.0,0.0
4640.0,-0.081212,-0.033727,9.77462,0.0,0.0,0.0
4660.0,-0.007039,0.038954,9.798073,0.0,0.0,0.0
4680.0,-0.036078,-0.001993,9.843371,0.0,0.0,0.0
4700.0,-0.034159,-0.03187,9.826199,0.0,0.0,0.0
4720.0,-0.007754,0.022662,9.806172,0.0,0.0,0.0
4740.0,0.024558,-0.036228,9.806227,0.0,0.0,0.0
4760.0,-0.007374,-0.042556,9.751928,0.0,0.0,0.0
4780.0,0.024001,-0.012283,9.77087,0.0,0.0,0.0
4800.0,-0.003366,0.039481,9.726824,0.0,0.0,0.0
4820.0,-0.052382,-0.032301,9.857791,0.0,0.0,0.0
4840.0,0.009891,0.026856,9.766744,0.0,0.0,0.0
4860.0,-0.039184,0.015673,9.80869,0.0,0.0,0.0
4880.0,0.019206,-0.006568,9.816385,0.0,0.0,0.0
4900.0,0.005534,0.027222,9.834895,0.0,0.0,0.0
4920.0,-0.056696,-0.078654,9.841711,0.0,0.0,0.0
4940.0,0.04157,-0.035722,9.741556,0.0,0.0,0.0
4960.0,0.003466,0.032579,9.869566,0.0,0.0,0.0
4980.0,0.01807,-0.01301,9.77539,0.0,0.0,0.0
5000.0,0.000401,-0.010474,9.771123,0.0,0.0,0.0
5020.0,0.071706,0.062481,9.846412,0.0,0.0,0.0
5040.0,-0.03223,0.029926,9.829037,0.0,0.0,0.0
5060.0,0.015489,0.043738,9.828888,0.0,0.0,0.0
5080.0,0.0259,0.022292,9.818578,0.0,0.0,0.0
5100.0,-0.062426,0.002927,9.787183,0.0,0.0,0.0
5120.0,-0.044794,0.058864,9.867165,0.0,0.0,0.0
5140.0,0.047573,0.008932,9.853922,0.0,0.0,0.0
5160.0,0.000422,0.007098,9.768379,0.0,0.0,0.0
5180.0,0.013895,0.002114,9.761057,0.0,0.0,0.0
5200.0,-0.001792,-0.002791,9.869565,0.0,0.0,0.0
5220.0,0.031297,0.000401,9.815358,0.0,0.0,0.0
5240.0,0.001547,-0.007102,9.768765,0.0,0.0,0.0
5260.0,-0.005287,-0.026113,9.762889,0.0,0.0,0.0
5280.0,0.017893,0.013694,9.744115,0.0,0.0,0.0
5300.0,-0.004294,0.03485,9.843723,0.0,0.0,0.0
5320.0,0.035904,0.001362,9.777073,0.0,0.0,0.0
5340.0,-0.037929,0.012061,9.819925,0.0,0.0,0.0
5360.0,0.045057,0.038499,9.802022,0.0,0.0,0.0
5380.0,-0.043547,-0.011169,9.814253,0.0,0.0,0.0
5400.0,-0.007073,-0.020226,9.815501,0.0,0.0,0.0
5420.0,-0.017639,-0.021982,9.817551,0.0,0.0,0.0
5440.0,-0.01407,0.008544,9.816212,0.0,0.0,0.0
5460.0,-0.03988,-0.016843,9.856972,0.0,0.0,0.0
5480.0,-0.040673,-0.074083,9.741485,0.0,0.0,0.0
5500.0,0.001019,0.001082,9.802534,0.0,0.0,0.0
5520.0,0.042497,-0.093549,9.820508,0.0,0.0,0.0
5540.0,0.05465,-0.039472,9.793357,0.0,0.0,0.0
5560.0,-0.026351,-0.031302,9.795231,0.0,0.0,0.0
5580.0,0.049962,0.064309,9.794892,0.0,0.0,0.0
5600.0,0.066677,0.001245,9.868029,0.0,0.0,0.0
5620.0,-0.003265,0.004587,9.819442,0.0,0.0,0.0
5640.0,0.11126,0.029795,9.781896,0.0,0.0,0.0
5660.0,0.033915,-0.012664,9.789509,0.0,0.0,0.0
5680.0,0.031801,0.001088,9.8164,0.0,0.0,0.0
5700.0,0.000489,0.01178,9.821524,0.0,0.0,0.0
5720.0,-0.067794,0.02333,9.772279,0.0,0.0,0.0
5740.0,-0.05048,-0.002044,9.809589,0.0,0.0,0.0
5760.0,-0.024273,0.029086,9.759674,0.0,0.0,0.0
5780.0,-0.014243,-0.020471,9.805019,0.0,0.0,0.0
5800.0,0.00976,-0.035276,9.832,0.0,0.0,0.0
5820.0,0.002205,-0.066218,9.738099,0.0,0.0,0.0
5840.0,-0.000431,-0.007734,9.80303,0.0,0.0,0.0
5860.0,-0.000979,0.007895,9.839818,0.0,0.0,0.0
5880.0,-0.038889,-0.041019,9.768384,0.0,0.0,0.0
5900.0,0.010112,0.043573,9.791553,0.0,0.0,0.0
5920.0,-0.087559,-0.05964,9.777494,0.0,0.0,0.0
5940.0,-0.019521,-0.014294,9.808,0.0,0.0,0.0
5960.0,-0.010911,0.036727,9.782989,0.0,0.0,0.0
5980.0,-0.030181,0.016761,9.752903,0.0,0.0,0.0
6000.0,0.013639,0.003589,9.80149,0.0,0.0,0.0
6020.0,0.05559,-0.021777,9.87876,0.0,0.0,0.0
6040.0,-0.00789,-0.044696,9.809097,0.0,0.0,0.0
6060.0,-0.037669,-0.026311,9.820546,0.0,0.0,0.0
6080.0,0.019445,-0.021776,9.841209,0.0,0.0,0.0
6100.0,0.040513,0.050271,9.825179,0.0,0.0,0.0
6120.0,0.04772,-0.065828,9.795523,0.0,0.0,0.0
6140.0,-0.030345,0.004173,9.786649,0.0,0.0,0.0
6160.0,-0.005816,0.065876,9.80071,0.0,0.0,0.0
6180.0,0.014483,-0.008129,9.8093,0.0,0.0,0.0
6200.0,0.000211,0.015691,9.847436,0.0,0.0,0.0
6220.0,0.057659,0.010837,9.827284,0.0,0.0,0.0
6240.0,-0.04028,-0.003076,9.83956,0.0,0.0,0.0
6260.0,0.030309,0.007406,9.837674,0.0,0.0,0.0
6280.0,0.017177,0.042011,9.816778,0.0,0.0,0.0
6300.0,-0.012449,0.011754,9.704079,0.0,0.0,0.0
6320.0,0.013401,-0.127694,9.746329,0.0,0.0,0.0
6340.0,0.015812,0.016714,9.765965,0.0,0.0,0.0
6360.0,-0.024924,0.047969,9.789709,0.0,0.0,0.0
6380.0,0.078502,-6.7e-05,9.820931,0.0,0.0,0.0
6400.0,0.056591,0.004586,9.771568,0.0,0.0,0.0
6420.0,-0.00384,-0.001246,9.758884,0.0,0.0,0.0
6440.0,-0.008954,-0.025977,9.839003,0.0,0.0,0.0
6460.0,0.001211,-0.009898,9.802934,0.0,0.0,0.0
6480.0,0.007809,0.021588,9.77166,0.0,0.0,0.0
6500.0,-0.036456,0.038664,9.792218,0.0,0.0,0.0
6520.0,-0.049589,0.015533,9.822868,0.0,0.0,0.0
6540.0,-0.053575,0.008032,9.832395,0.0,0.0,0.0
6560.0,0.013104,0.022119,9.757501,0.0,0.0,0.0
6580.0,0.011586,-0.010592,9.789752,0.0,0.0,0.0
6600.0,0.030469,0.051775,9.869453,0.0,0.0,0.0
6620.0,0.046018,-0.003841,9.818995,0.0,0.0,0.0
6640.0,0.026839,0.004241,9.811227,0.0,0.0,0.0
6660.0,0.028831,-0.002075,9.781125,0.0,0.0,0.0
6680.0,-0.014507,0.022187,9.806755,0.0,0.0,0.0
6700.0,0.011907,0.023453,9.793531,0.0,0.0,0.0
6720.0,0.026469,0.013259,9.763432,0.0,0.0,0.0
6740.0,0.050481,-0.017526,9.748722,0.0,0.0,0.0
6760.0,-0.036577,-0.035737,9.808476,0.0,0.0,0.0
6780.0,-0.009585,-0.011789,9.82834,0.0,0.0,0.0
6800.0,0.011896,0.011062,9.820994,0.0,0.0,0.0
6820.0,0.021565,-0.073778,9.793895,0.0,0.0,0.0
6840.0,-0.076307,0.001262,9.806488,0.0,0.0,0.0
6860.0,0.036594,0.041567,9.813747,0.0,0.0,0.0
6880.0,-0.017513,0.016981,9.788173,0.0,0.0,0.0
6900.0,-4.9e-05,0.034515,9.787128,0.0,0.0,0.0
6920.0,0.028199,0.023709,9.773232,0.0,0.0,0.0
6940.0,0.034086,0.02445,9.810217,0.0,0.0,0.0
6960.0,-0.026681,-0.030072,9.787832,0.0,0.0,0.0
6980.0,0.018991,-0.033447,9.821963,0.0,0.0,0.0
7000.0,-0.043461,-0.007142,9.810488,0.0,0.0,0.0
7020.0,0.08558,-0.048206,9.858171,0.0,0.0,0.0
7040.0,0.005244,0.014391,9.810792,0.0,0.0,0.0
7060.0,0.015565,-0.005379,9.857542,0.0,0.0,0.0
7080.0,-0.015976,0.039628,9.784097,0.0,0.0,0.0
7100.0,-0.002109,-0.037519,9.822576,0.0,0.0,0.0
7120.0,0.050579,-0.002707,9.799759,0.0,0.0,0.0
7140.0,-0.039012,-0.008025,9.750902,0.0,0.0,0.0
7160.0,-0.031951,0.007938,9.852815,0.0,0.0,0.0
7180.0,0.098322,-0.02053,9.856886,0.0,0.0,0.0
7200.0,0.008531,-0.005294,9.821791,0.0,0.0,0.0
7220.0,0.002167,0.003864,9.792358,0.0,0.0,0.0
7240.0,-0.048934,-0.054027,9.829514,0.0,0.0,0.0
7260.0,-0.009685,-0.020863,9.806948,0.0,0.0,0.0
7280.0,0.027823,0.006313,9.783688,0.0,0.0,0.0
7300.0,0.04292,0.055271,9.823959,0.0,0.0,0.0
7320.0,0.034078,0.043469,9.846203,0.0,0.0,0.0
7340.0,0.021493,0.020942,9.824838,0.0,0.0,0.0
7360.0,-0.038407,0.024525,9.759197,0.0,0.0,0.0
7380.0,-0.027811,0.045625,9.836058,0.0,0.0,0.0
7400.0,0.052059,-0.009509,9.766321,0.0,0.0,0.0
7420.0,-0.008415,0.003571,9.809415,0.0,0.0,0.0
7440.0,0.039679,-0.012644,9.818971,0.0,0.0,0.0
7460.0,-0.034602,0.015761,9.806759,0.0,0.0,0.0
7480.0,-0.026243,-0.008254,9.800204,0.0,0.0,0.0
7500.0,-0.009455,0.061997,9.803204,0.0,0.0,0.0
7520.0,-0.008536,-0.073411,9.775353,0.0,0.0,0.0
7540.0,-0.009208,-0.024005,9.85501,0.0,0.0,0.0
7560.0,-0.005773,0.045096,9.80881,0.0,0.0,0.0
7580.0,0.001303,-0.003108,9.806783,0.0,0.0,0.0
7600.0,0.060158,-0.081186,9.736596,0.0,0.0,0.0
7620.0,-0.019011,0.000508,9.830804,0.0,0.0,0.0
7640.0,0.016558,-0.013449,9.842317,0.0,0.0,0.0
7660.0,0.036057,0.006442,9.840343,0.0,0.0,0.0
7680.0,0.009543,-0.019652,9.831074,0.0,0.0,0.0
7700.0,0.003871,4.7e-05,9.858203,0.0,0.0,0.0
7720.0,-0.085781,-0.049619,9.765103,0.0,0.0,0.0
7740.0,-0.012714,-0.008911,9.753894,0.0,0.0,0.0
7760.0,-0.034481,-0.030129,9.89266,0.0,0.0,0.0
7780.0,0.063061,-0.014411,9.793925,0.0,0.0,0.0
7800.0,-0.040222,-0.066785,9.802559,0.0,0.0,0.0
7820.0,-0.034925,-0.00297,9.750643,0.0,0.0,0.0
7840.0,-0.026669,0.005202,9.819467,0.0,0.0,0.0
7860.0,0.014612,-0.046217,9.836564,0.0,0.0,0.0
7880.0,-0.028007,0.02215,9.806278,0.0,0.0,0.0
7900.0,-0.048174,-0.011067,9.819438,0.0,0.0,0.0
7920.0,0.021454,-0.004935,9.860262,0.0,0.0,0.0
7940.0,0.035263,-0.008983,9.832904,0.0,0.0,0.0
7960.0,0.067683,0.068617,9.76367,0.0,0.0,0.0
7980.0,-0.032429,0.051972,9.76961,0.0,0.0,0.0
8000.0,-0.046289,-0.017017,9.821358,0.0,0.0,0.0
8020.0,-0.003584,-0.02277,9.783053,0.0,0.0,0.0
8040.0,-0.024932,-0.030783,9.886507,0.0,0.0,0.0
8060.0,0.010413,0.031037,9.789532,0.0,0.0,0.0
8080.0,-0.006508,-0.024974,9.71384,0.0,0.0,0.0
8100.0,-0.04823,-0.063372,9.727908,0.0,0.0,0.0
8120.0,-0.041838,0.046373,9.805095,0.0,0.0,0.0
8140.0,0.04517,0.014384,9.83404,0.0,0.0,0.0
8160.0,-0.031531,0.018338,9.832155,0.0,0.0,0.0
8180.0,-0.020183,0.019584,9.826467,0.0,0.0,0.0
8200.0,-0.019234,-0.039297,9.765206,0.0,0.0,0.0
8220.0,0.003028,0.011445,9.778912,0.0,0.0,0.0
8240.0,0.00093,0.019969,9.828287,0.0,0.0,0.0
8260.0,0.054316,0.044694,9.771605,0.0,0.0,0.0
8280.0,0.058926,-0.018584,9.843221,0.0,0.0,0.0
8300.0,0.00238,-0.014425,9.743381,0.0,0.0,0.0
8320.0,-0.006005,-0.054578,9.840505,0.0,0.0,0.0
8340.0,0.053088,-0.027892,9.817219,0.0,0.0,0.0
8360.0,-0.025389,-0.021997,9.833757,0.0,0.0,0.0
8380.0,-0.001349,0.060888,9.789772,0.0,0.0,0.0
8400.0,0.034977,0.003409,9.834502,0.0,0.0,0.0
8420.0,-0.015651,-0.001735,9.802608,0.0,0.0,0.0
8440.0,-0.029262,0.023173,9.829409,0.0,0.0,0.0
